,molecule_chembl_id,smiles,type,pchembl_value_average,standard_value_average,pchembl_ave_fromStandard,diff
2558,CHEMBL3700343,COc1cc2ncnc(Nc3ccc(C(=O)Nc4cc(F)ccc4N)cc3)c2cc1OCCCN1CCOCC1,IC50,6.48,330,6.48,0
2559,CHEMBL3700344,COc1cc2ncnc(Nc3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cc3)c2cc1OC,IC50,6.75,178,6.75,0
2560,CHEMBL3700345,Nc1ccccc1NC(=O)c1ccc(CNc2ncnc3ccccc23)cc1,IC50,6.67,212,6.67,0
2561,CHEMBL3700346,Nc1ccc(F)cc1NC(=O)c1ccc(CNc2ncnc3ccccc23)cc1,IC50,6.29,517,6.29,0
2562,CHEMBL3692568,CN(C)CCNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.12,7600,5.12,0
2563,CHEMBL3692630,O=S(=O)(Nc1ccccc1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.16,7000,5.15,-0.01
2564,CHEMBL3692639,Cc1cccc(NS(=O)(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)c1,IC50,5.44,3600,5.44,0
2565,CHEMBL3692641,O=S(=O)(Nc1cccc(Cl)c1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.21,6200,5.21,0
2566,CHEMBL3692642,Cc1ccc(NS(=O)(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cc1,IC50,5.3,5000,5.3,0
2567,CHEMBL3692651,CN(C)C[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.17,6700,5.17,0
2568,CHEMBL3692656,CC(CNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F)N(C)C,IC50,5.05,9000,5.05,0
2569,CHEMBL3692663,C[C@H](CN1CCCCC1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.04,9050,5.04,0
2570,CHEMBL3692665,C[C@H](CN1CCCCC1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.18,6550,5.18,0
2571,CHEMBL3692666,CCN(CC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.04,9200,5.04,0
2572,CHEMBL3692671,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.66,2200,5.66,0
2573,CHEMBL3692673,CCCN(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.4,4000,5.4,0
2574,CHEMBL3639915,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.38,4200,5.38,0
2575,CHEMBL3692676,CCCN(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.24,5800,5.24,0
2576,CHEMBL3692678,CCCN(CC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.62,2400,5.62,0
2577,CHEMBL3692679,CCCN(CC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.29,5100,5.29,0
2578,CHEMBL3692683,CCCCN(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.92,1200,5.92,0
2579,CHEMBL3692684,CCCCN(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,IC50,5.57,2700,5.57,0
2580,CHEMBL3692686,CN1CC[C@@H](NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)C1,IC50,5.75,1800,5.74,-0.01
2581,CHEMBL3692688,CCN(CC)CCNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.54,2900,5.54,0
2582,CHEMBL3692689,C[C@H](CN(C)Cc1ccccc1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.54,2900,5.54,0
2583,CHEMBL3692690,CNCCNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.21,6100,5.21,0
2584,CHEMBL3692691,O=C(NCCNc1ccccc1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,5.06,8800,5.06,0
2585,CHEMBL3664139,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CN(Cc2cccnc2)C(=O)O)cc1,IC50,7.8,16,7.8,0
2586,CHEMBL3664039,COC(=O)c1ccc(-c2ccc(N)c(NC(=O)c3ccc(CNC(=O)OCc4cccnc4)cc3)c2)cc1,IC50,7.09,81,7.09,0
2587,CHEMBL3664040,Nc1ccc(-c2cccnc2)cc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,7.77,17,7.77,0
2588,CHEMBL3664041,Nc1ccc(-c2ccsc2)cc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,8.24,5.8,8.24,0
2589,CHEMBL3664042,O=C(NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)OCc1cccnc1,IC50,7.7,20,7.7,0
2590,CHEMBL3664043,O=C(NCc1ccc(C(=O)Nc2cc(-c3cccnc3)ccc2O)cc1)OCc1cccnc1,IC50,7.8,16,7.8,0
2591,CHEMBL3664044,CC(C)(C)OC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.16,70,7.15,-0.01
2592,CHEMBL3664045,NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.55,28,7.55,0
2593,CHEMBL3664046,CCCOC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.54,29,7.54,0
2594,CHEMBL3664047,CC(C)COC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.35,45,7.35,0
2595,CHEMBL3664048,CC(C)OC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.72,19,7.72,0
2596,CHEMBL3664049,CCCOC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.72,19,7.72,0
2597,CHEMBL3664050,CC(C)COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.51,31,7.51,0
2598,CHEMBL3664051,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)Oc2ccccc2)cc1,IC50,7.11,77,7.11,0
2599,CHEMBL3664052,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,IC50,7.28,53,7.28,0
2600,CHEMBL3664053,CC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.75,18,7.74,-0.01
2601,CHEMBL3664054,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CC2)cc1,IC50,7.82,15,7.82,0
2602,CHEMBL3664055,CC(C)C(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,8,10,8,0
2603,CHEMBL3664056,CC(C)(C)C(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.6,25,7.6,0
2604,CHEMBL3664057,CC(C)CC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.85,14,7.85,0
2605,CHEMBL3664058,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CCC2)cc1,IC50,7.64,23,7.64,0
2606,CHEMBL3664059,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)CCc2ccccc2)cc1,IC50,7.85,14,7.85,0
2607,CHEMBL3664060,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CCCC2)cc1,IC50,7.68,21,7.68,0
2608,CHEMBL3664063,CC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.96,11,7.96,0
2609,CHEMBL3639629,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)C2CC2)cc1,IC50,7.82,15,7.82,0
2610,CHEMBL3664064,CC(C)C(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.8,16,7.8,0
2611,CHEMBL3664065,CC(C)(C)C(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.8,16,7.8,0
2612,CHEMBL3664066,CC(C)CC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.82,15,7.82,0
2613,CHEMBL3664067,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)C2CCC2)cc1,IC50,7.96,11,7.96,0
2614,CHEMBL3664068,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)CCc2ccccc2)cc1,IC50,7.62,24,7.62,0
2615,CHEMBL3664069,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)C2CCCC2)cc1,IC50,7.7,20,7.7,0
2616,CHEMBL3664070,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,IC50,7.8,16,7.8,0
2617,CHEMBL3664071,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)c2ccccc2)cc1,IC50,7.89,13,7.89,0
2618,CHEMBL3664072,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)Cc2cccnc2)cc1,IC50,8,10,8,0
2619,CHEMBL3664073,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)Cc2ccccn2)cc1,IC50,7.72,19,7.72,0
2620,CHEMBL3664074,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)Cc2cccnc2)cc1,IC50,6.85,140,6.85,0
2621,CHEMBL3664075,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)Cc2ccncc2)cc1,IC50,7.82,15,7.82,0
2622,CHEMBL3664076,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)Cc2ccccn2)cc1,IC50,7.92,12,7.92,0
2623,CHEMBL3664077,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)Cc2ccncc2)cc1,IC50,7.75,18,7.74,-0.01
2624,CHEMBL3664078,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)CCc2cccnc2)cc1,IC50,7.89,13,7.89,0
2625,CHEMBL3664079,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNC(=O)[C@@H]2CCCN2)cc1,IC50,7.75,18,7.74,-0.01
2626,CHEMBL3664080,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)[C@@H]2CCCN2)cc1,IC50,7.62,24,7.62,0
2627,CHEMBL3664081,CN(C)S(=O)(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.77,17,7.77,0
2628,CHEMBL3664141,Cc1c(CNCc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)cnn1C,IC50,7.89,13,7.89,0
2629,CHEMBL3664082,CNCCCN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.75,18,7.74,-0.01
2630,CHEMBL3664083,CC(C)CNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.46,35,7.46,0
2631,CHEMBL3664084,COCC(C)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.64,23,7.64,0
2632,CHEMBL3664085,Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CNc2ccncc2)cc1,IC50,7.64,23,7.64,0
2633,CHEMBL3664086,Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CNc2ccncc2)cc1,IC50,7.57,27,7.57,0
2634,CHEMBL3664087,Cc1csc(-c2ccc(N)c(NC(=O)c3ccc(CNc4ccncc4)cc3)c2)c1,IC50,7.82,15,7.82,0
2635,CHEMBL3664088,Cc1cscc1-c1ccc(N)c(NC(=O)c2ccc(CNc3ccncc3)cc2)c1,IC50,6.75,180,6.74,-0.01
2636,CHEMBL3664089,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCc2ccc(Br)cc2)cc1,IC50,5.75,1800,5.74,-0.01
2637,CHEMBL3664090,Cc1nc(-c2ccccc2)sc1CNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,6.16,690,6.16,0
2638,CHEMBL3664091,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNC2CC2)cc1,IC50,7.12,76,7.12,0
2639,CHEMBL3664092,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNc2ccccc2)cc1,IC50,7.05,89,7.05,0
2640,CHEMBL3664093,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNC2CCCC2)cc1,IC50,6.82,150,6.82,0
2641,CHEMBL3664094,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCC2CC2)cc1,IC50,7.14,72,7.14,0
2642,CHEMBL3664095,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCc2c[nH]cn2)cc1,IC50,5.6,2500,5.6,0
2643,CHEMBL3664096,CN(C)CCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,6.92,120,6.92,0
2644,CHEMBL3664097,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCCN2CCCC2)cc1,IC50,7.04,91,7.04,0
2645,CHEMBL3664098,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCNCC2)cc1,IC50,7.19,65,7.19,0
2646,CHEMBL3664099,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCOCC2)cc1,IC50,7.32,48,7.32,0
2647,CHEMBL3664100,CC(C)OCCCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.02,95,7.02,0
2648,CHEMBL3664101,CC1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)CC1,IC50,6.66,220,6.66,0
2649,CHEMBL3664102,CN(Cc1ccccc1)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,6.46,350,6.46,0
2650,CHEMBL3664103,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCCc2ccccc2)cc1,IC50,6.35,450,6.35,0
2651,CHEMBL3664104,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCc3ccccc3C2)cc1,IC50,6.6,250,6.6,0
2652,CHEMBL3664105,CC(C)NCCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.36,44,7.36,0
2653,CHEMBL3664106,CC(C)CCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7,100,7,0
2654,CHEMBL3664107,CN(CCc1ccccc1)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,6.47,340,6.47,0
2655,CHEMBL3664108,CCN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.51,31,7.51,0
2656,CHEMBL3664109,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2Cc3ccccc3C2)cc1,IC50,4.57,27000,4.57,0
2657,CHEMBL3664110,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCOc2ccccc2)cc1,IC50,6.44,360,6.44,0
2658,CHEMBL3664111,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCNc2ccccc2)cc1,IC50,6.58,260,6.59,0.01
2659,CHEMBL3664112,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCc2cccs2)cc1,IC50,5.68,2100,5.68,0
2660,CHEMBL3664113,CNCCCN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.75,18,7.74,-0.01
2661,CHEMBL3664114,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)CC1,IC50,5.62,2400,5.62,0
2662,CHEMBL3664115,CNCCN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.46,35,7.46,0
2663,CHEMBL3664116,CCN1CCC(CNCc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)CC1,IC50,7.19,65,7.19,0
2664,CHEMBL3664117,CN(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)c1ccncc1,IC50,7.89,13,7.89,0
2665,CHEMBL3664118,CN(CCc1ccncc1)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.48,33,7.48,0
2666,CHEMBL3664119,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCc2cccnc2)cc1,IC50,5.6,2500,5.6,0
2667,CHEMBL3664120,CN(C)C1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)C1,IC50,7.3,50,7.3,0
2668,CHEMBL3664121,NCCNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.14,72,7.14,0
2669,CHEMBL3664122,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNC2Cc3ccccc3C2)cc1,IC50,6.8,160,6.8,0
2670,CHEMBL3664123,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCCc2ccncc2)cc1,IC50,7,100,7,0
2671,CHEMBL3664124,CN1CCC(CNCc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)C1,IC50,6.75,180,6.74,-0.01
2672,CHEMBL3664125,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNCCn2cccn2)cc1,IC50,7.48,33,7.48,0
2673,CHEMBL3664126,CN(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)C1CCOC1,IC50,7.37,43,7.37,0
2674,CHEMBL3664127,CN(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)Cc1cnccn1,IC50,7.51,31,7.51,0
2675,CHEMBL3664128,CN(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)Cc1cnn(C)c1,IC50,7.62,24,7.62,0
2676,CHEMBL3664129,CN1CCC(CN(C)Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)CC1,IC50,7.11,78,7.11,0
2677,CHEMBL3664130,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCCC2c2ccccn2)cc1,IC50,6.55,280,6.55,0
2678,CHEMBL3664131,COc1cccc(CNCc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3O)cc2)c1,IC50,5.37,4300,5.37,0
2679,CHEMBL3664132,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CN2C(=O)OC[C@@H]2c2ccccc2)cc1,IC50,7.19,64,7.19,0
2680,CHEMBL3664133,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CN2C(=O)OC[C@H]2Cc2ccccc2)cc1,IC50,7.05,89,7.05,0
2681,CHEMBL3664134,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CN2C(=O)OC[C@H]2Cc2ccccc2)cc1,IC50,7.08,84,7.08,0
2682,CHEMBL3664135,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CN2C(=O)OC[C@@H]2Cc2ccccc2)cc1,IC50,7.02,96,7.02,0
2683,CHEMBL3664136,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CN2C(=O)OC[C@H]2c2ccccc2)cc1,IC50,7.24,58,7.24,0
2684,CHEMBL3664140,CC(=O)N(Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)Cc1cn(C)nn1,IC50,8.02,9.5,8.02,0
2685,CHEMBL3664137,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CNCC(=O)O)cc1,IC50,7.47,34,7.47,0
2686,CHEMBL3664138,Nc1ccc(-c2ccsc2)cc1NC(=O)c1ccc(CNCC(=O)O)cc1,IC50,7.38,42,7.38,0
2687,CHEMBL3896374,Nc1cnc(-c2ccccc2)cc1NC(=O)c1cnc2cc(N3CCNCC3)ccc2c1,IC50,5.91,1233,5.91,0
2688,CHEMBL3971229,Nc1ccc(-c2cccs2)cc1NC(=O)c1cnc2c(C3CC3)c(N3CCNCC3)ccc2c1,IC50,8.51,3.1,8.51,0
2689,CHEMBL3958748,Nc1ccc(-c2ccccc2)nc1NC(=O)c1cnc2cc(N3CCNCC3)ccc2c1,IC50,5.71,1968,5.71,0
2690,CHEMBL3889717,COCCN(C)c1cc2ncc(C(=O)Nc3cc(-c4cccs4)ccc3N)cc2cc1C1CC1,IC50,6.03,944,6.03,0
2691,CHEMBL3951875,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(C3CC3)c(N3CCNCC3)ccc2c1,IC50,8.11,7.8,8.11,0
2692,CHEMBL3891531,Nc1sc(-c2ccccc2)cc1NC(=O)c1cnc2cc(N3CCNCC3)ccc2c1,IC50,5.92,1210,5.92,0
2693,CHEMBL3968157,COCCNc1cc2ncc(C(=O)Nc3cc(-c4cccs4)ccc3N)cc2cc1C1CC1,IC50,7.05,89,7.05,0
2694,CHEMBL3979782,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(C3CC3)c(N3CCOCC3)ccc2c1,IC50,6.53,295,6.53,0
2695,CHEMBL3944342,COCCNc1ccc2cc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cnc2c1C1CC1,IC50,6.94,115,6.94,0
2696,CHEMBL3890859,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(C3CC3)c(NCc3ccccc3)ccc2c1,IC50,6.19,652,6.19,0
2697,CHEMBL3922439,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc2c(cnn2CCN2CCOCC2)c1,IC50,8.13,7.4,8.13,0
2698,CHEMBL3983272,CN1CCN(CCn2ncc3cc(C(=O)Nc4cc(-c5ccccc5)ccc4N)ccc32)CC1,IC50,8.15,7.1,8.15,0
2699,CHEMBL3913445,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(ccn2CCN2CCOCC2)c1,IC50,8.17,6.8,8.17,0
2700,CHEMBL3912393,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc2nn(CCN3CCOCC3)cc2c1,IC50,7.96,11,7.96,0
2701,CHEMBL3936840,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(N3CCNCC3)c(C3CC3)ccc2c1,IC50,6.99,103,6.99,0
2702,CHEMBL3899844,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)cnc2c1,IC50,8.15,7,8.15,0
2703,CHEMBL3927842,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)ccc2c1,IC50,8.4,4,8.4,0
2704,CHEMBL3981202,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc2c(c1)cc(C1CC1)n2CCN1CCOCC1,IC50,7.82,15,7.82,0
2705,CHEMBL3952143,Nc1ccc(-c2cccs2)cc1NC(=O)c1cnc2c(c1)cc(C1CC1)n2CCN1CCOCC1,IC50,8.22,6,8.22,0
2706,CHEMBL3914604,Nc1ccc(-c2ccncc2)cc1NC(=O)c1cnc2c(c1)cc(C1CC1)n2CCN1CCOCC1,IC50,7.57,27,7.57,0
2707,CHEMBL3939120,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCC(=O)NO,IC50,7.46,35,7.46,0
2708,CHEMBL3961083,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCCC(=O)NO,IC50,6.75,178,6.75,0
2709,CHEMBL3933626,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCCCC(=O)NO,IC50,7.68,21,7.68,0
2710,CHEMBL3915628,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1cccc([N+](=O)[O-])c1)NO,IC50,6.57,270,6.57,0
2711,CHEMBL3891112,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1/C=C/c1ccccc1)NO,IC50,7.33,47,7.33,0
2712,CHEMBL3934705,O=C(CCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,IC50,4.84,14523,4.84,0
2713,CHEMBL3903212,O=C(CCCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,IC50,7.28,52,7.28,0
2714,CHEMBL3911545,O=C(CCCCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,IC50,7.7,20,7.7,0
2715,CHEMBL3939518,O=C(CCCCCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,IC50,7.07,86,7.07,0
2716,CHEMBL3923995,Cc1cnc(-c2nc(C(=O)NCCCCC(=O)NO)c(CC(C)C)s2)s1,IC50,6.04,917,6.04,0
2717,CHEMBL3948298,Cc1csc(-c2nc(C(=O)NCCCCC(=O)NO)c(C3CC3)s2)n1,IC50,7.3,50,7.3,0
2718,CHEMBL3897044,Cc1cnc(-c2nc(C(=O)NCCCCC(=O)NO)c(C3CC3)s2)s1,IC50,7.19,64,7.19,0
2719,CHEMBL3925099,Cc1nc(-c2nc(C(=O)NCCCCC(=O)NO)c(C3CC3)s2)sc1C,IC50,7.3,50,7.3,0
2720,CHEMBL3902539,O=C(CCCCNC(=O)c1nc(-c2nc3c(s2)CCCC3)sc1C1CC1)NO,IC50,7.6,25,7.6,0
2721,CHEMBL3933987,O=C(CCCCNC(=O)c1nc(-c2nc3c(s2)CCC3)sc1C1CC1)NO,IC50,7.07,86,7.07,0
2722,CHEMBL3976623,O=C(CCCCNC(=O)c1nc(-c2nc3c(s2)CCCCC3)sc1C1CC1)NO,IC50,6.66,218,6.66,0
2723,CHEMBL3960364,O=C(CCCCNC(=O)c1nc(-c2nc3c(s2)CCCCCC3)sc1C1CC1)NO,IC50,6.83,147,6.83,0
2724,CHEMBL3952593,O=C(CCCCNC(=O)c1nc(-c2ncc([N+](=O)[O-])s2)sc1C1CC1)NO,IC50,5.2,6274,5.2,0
2725,CHEMBL3906734,O=C(CCCCNC(=O)c1nc(-c2nc(C3CC3)cs2)sc1C1CC1)NO,IC50,6.97,106,6.97,0
2726,CHEMBL3961271,O=C(CCCCCCNC(=O)c1nc(-c2nc3c(s2)CCCC3)sc1C1CC1)NO,IC50,7.96,11,7.96,0
2727,CHEMBL3919448,O=C(NO)c1ccc(CNC(=O)c2nc(-c3nc4c(s3)CCCC4)sc2C2CC2)cc1,IC50,7.1,79,7.1,0
2728,CHEMBL3891163,CC(C)Cc1sc(-c2nccs2)nc1C(=O)Nc1cccc(/C=C/C(=O)NO)c1,IC50,6.18,657,6.18,0
2729,CHEMBL3947397,CC(C)Cc1sc(-c2cscn2)nc1C(=O)NCCCCC(=O)NO,IC50,5.96,1102,5.96,0
2730,CHEMBL3943359,Cc1nc(-c2nc(C(=O)NCCCCC(=O)NO)c(CC(C)C)s2)cs1,IC50,6.36,438,6.36,0
2731,CHEMBL3942298,CC(C)(C)OC(=O)NCc1nc(-c2nc(C(=O)NCCCCC(=O)NO)cs2)cs1,IC50,6.05,897,6.05,0
2732,CHEMBL3968356,CC(C)(C)OC(=O)NCc1nc(-c2nc(C(=O)NCCCCCC(=O)NO)cs2)cs1,IC50,6.92,121,6.92,0
